boot_delta,null_delta
0.002173136888597583,0.0020344982601356934
-0.010944343962906979,-0.011082982591368869
-0.012514720117917589,-0.012653358746379479
-0.013851451879012029,-0.013990090507473919
-0.00019674484503663043,-0.0003353834734985202
-0.008080123946300878,-0.008218762574762768
0.002847345643099867,0.0027087070146379773
0.0004741701437015854,0.00033553151523969566
0.003075118326965937,0.0029364796985040472
-0.006510773345712474,-0.0066494119741743645
-0.00022837464489616505,-0.0003670132733580548
-0.013023966000881222,-0.013162604629343112
-0.0031013124504097544,-0.003239951078871644
-0.00916923509114327,-0.00930787371960516
-0.007378211324420997,-0.007516849952882887
0.0014251553981324658,0.001286516769670576
-0.0013888028722308203,-0.00152744150069271
7.710562832929506e-05,-6.153300013259468e-05
-0.00021761752871099247,-0.00035625615717288224
-0.000637977212915447,-0.0007766158413773368
-0.015148635411206387,-0.015287274039668277
-0.01351857775781381,-0.0136572163862757
-0.009850347806978693,-0.009988986435440583
-0.006184968479598657,-0.006323607108060547
-0.008826341608553336,-0.008964980237015226
0.0006709804386959441,0.0005323418102340543
0.012211828731194337,0.012073190102732447
-0.011442005863498332,-0.011580644491960222
-0.00022092615792010378,-0.00035956478638199353
-0.0046571599779988366,-0.004795798606460727
0.0025075506267019936,0.002368911998240104
0.012109532488047478,0.011970893859585588
-0.016881261668109028,-0.017019900296570918
0.0017138929930891522,0.0015752543646272625
0.0019424083604259246,0.001803769731964035
-0.0004361329105727219,-0.0005747715390346116
0.004431515318043847,0.004292876689581957
-0.009000959563446728,-0.009139598191908618
-6.173657166940839e-05,-0.00020037520013129812
0.007349284754085337,0.007210646125623447
0.0019496619448619284,0.0018110233164000387
0.006381505343212906,0.006242866714751016
-0.002344733045546322,-0.0024833716740082115
-0.007006492774071515,-0.007145131402533405
-0.009942238253881484,-0.010080876882343374
-0.009187505464060412,-0.009326144092522302
0.0041224488524671836,0.0039838102240052934
-0.009091228387742255,-0.009229867016204145
-0.007926464526448457,-0.008065103154910347
-0.0026614256106575374,-0.002800064239119427
0.00011897968988228559,-1.9658938579604154e-05
-0.010387083271795699,-0.010525721900257589
0.005191093624404444,0.005052454995942554
-0.015215539693709548,-0.015354178322171438
-0.008129346818609032,-0.008267985447070922
0.00048272074015657287,0.00034408211169468313
0.00964327699898285,0.00950463837052096
0.0035899938243793336,0.003451355195917444
-0.010293901707830318,-0.010432540336292208
-0.0020187956657326984,-0.002157434294194588
-0.014768315056251502,-0.014906953684713392
0.0017192366509073563,0.0015805980224454666
0.011757263508693322,0.011618624880231432
-0.012962043554851501,-0.013100682183313391
0.00953326003735727,0.00939462140889538
-0.024002286246125742,-0.024140924874587633
-0.011773750895307874,-0.011912389523769764
-0.016529099820015294,-0.016667738448477184
0.010999531740971576,0.010860893112509686
-0.009817610253738368,-0.009956248882200258
-0.005759217502026661,-0.005897856130488551
0.01321659702117626,0.01307795839271437
-0.01214879171994161,-0.0122874303484035
-0.0037089456982940558,-0.0038475843267559455
-0.0012379114928468566,-0.0013765501213087463
-0.0024865338659835782,-0.002625172494445468
-0.0021065662584976823,-0.002245204886959572
0.003882930276500244,0.003744291648038354
0.00046843390180259514,0.0003297952733407054
0.013364632242352101,0.013225993613890211
-0.0084074003244082,-0.00854603895287009
0.0031879358135189838,0.003049297185057094
0.004171984089583953,0.004033345461122063
0.017919001366949606,0.017780362738487716
-0.007519104650050587,-0.007657743278512477
-0.01637930169747857,-0.01651794032594046
-0.009183649862171874,-0.009322288490633764
-0.011080026304427027,-0.011218664932888917
-0.014587737489848013,-0.014726376118309903
0.0019007049570244664,0.0017620663285625767
-0.006552704188849331,-0.006691342817311221
-0.02441148103786079,-0.02455011966632268
-0.006917561762249107,-0.007056200390710997
0.010211541868426266,0.010072903239964376
-0.004025588445624499,-0.004164227074086389
-0.012242237518211557,-0.012380876146673447
0.012513331259138482,0.012374692630676592
-0.00020057188459804003,-0.0003392105130599298
-0.009773620540045087,-0.009912259168506977
-0.005117317624891913,-0.005255956253353803
0.005099720290671813,0.004961081662209923
-0.011090045037348298,-0.011228683665810188
0.008367070470084793,0.008228431841622903
-0.007531829031452303,-0.007670467659914193
-0.01490105768698456,-0.01503969631544645
-0.01199266209368445,-0.01213130072214634
0.013683853102680379,0.013545214474218489
-0.007374876564939374,-0.007513515193401264
-0.001924708423941979,-0.0020633470524038687
-0.009481731174770384,-0.009620369803232274
-0.015255752388279292,-0.015394391016741182
-0.0015770460374588697,-0.0017156846659207594
0.0002762329924961389,0.00013759436403424914
-0.024817319388982326,-0.024955958017444217
0.007642758449396939,0.007504119820935049
-0.007872836649512006,-0.008011475277973896
0.0026590206270321612,0.0025203819985702715
-0.015865409248768208,-0.016004047877230098
-0.026278841512396657,-0.026417480140858547
0.0023709272963818,0.00223228866791991
0.007417845517827307,0.007279206889365417
-0.010043960397414944,-0.010182599025876834
-0.01635286336959004,-0.01649150199805193
0.008421490436326014,0.008282851807864124
0.011651020035922777,0.011512381407460887
0.007503011910965115,0.007364373282503225
-0.00949612909352855,-0.00963476772199044
0.02943051729256382,0.02929187866410193
-0.009251038666668833,-0.009389677295130723
0.0032044613219971044,0.0030658226935352147
-0.004445434308560851,-0.004584072937022741
-0.004590603471321565,-0.004729242099783455
-0.020404067863895987,-0.020542706492357878
-0.0016703772187761944,-0.0018090158472380841
-0.006762427591861046,-0.006901066220322936
-0.003103055953004731,-0.0032416945814666208
-0.010737232666785942,-0.010875871295247832
-0.01088410084579353,-0.01102273947425542
-0.005495173760528137,-0.005633812388990027
-0.0022340862985088497,-0.0023727249269707394
-0.005605213016107126,-0.0057438516445690166
-0.013562401571337921,-0.013701040199799812
0.0038324049991621985,0.003693766370700309
-0.0020038748034780863,-0.002142513431939976
0.005276155270377176,0.005137516641915286
0.006897567990289957,0.006758929361828067
0.004641406922808303,0.004502768294346413
-0.0023151684768093115,-0.002453807105271201
-0.006098099623145552,-0.006236738251607442
-0.027605640101055155,-0.027744278729517045
-0.005853539608680112,-0.005992178237142002
-0.0006406282627022736,-0.0007792668911641633
-0.006201954530971807,-0.006340593159433697
-0.007582214351029172,-0.007720852979491062
-0.0025410053016063005,-0.00267964393006819
0.0013788473166566173,0.0012402086881947276
0.004504373853644018,0.004365735225182128
-0.005649601648173113,-0.005788240276635003
-0.005780997015616436,-0.005919635644078326
-0.0034716341807764276,-0.0036102728092383173
-0.010030641121342053,-0.010169279749803943
0.0010889576958997766,0.0009503190674378869
-0.001133827377514983,-0.0012724660059768727
-0.024632874498406468,-0.024771513126868358
0.004661735380389223,0.004523096751927333
-0.0036211250637801836,-0.0037597636922420733
0.0006970109703539466,0.0005583723418920569
0.002506106999420999,0.0023674683709591095
-0.0027936644646074224,-0.002932303093069312
-0.0060764220638297095,-0.0062150606922916
-0.013266139569397461,-0.013404778197859351
0.0034944324702738928,0.003355793841812003
-0.004021367275440438,-0.0041600059039023285
-0.005981650069961684,-0.006120288698423574
0.011617641426949526,0.011479002798487636
-0.009896363528667516,-0.010035002157129406
-0.008612868211966817,-0.008751506840428707
0.009747466846801724,0.009608828218339834
-0.012824008652533784,-0.012962647280995674
-0.0006510232280484239,-0.0007896618565103137
-0.001715702839583694,-0.0018543414680455836
-0.001076386407899504,-0.0012150250363613937
-0.011819422951811417,-0.011958061580273308
0.0009716042156966994,0.0008329655872348096
-0.012921409317266468,-0.013060047945728358
-0.007473299974676356,-0.007611938603138246
0.007081534068282063,0.006942895439820173
-0.0008797452266596237,-0.0010183838551215134
-0.011304927230958864,-0.011443565859420754
0.01788407127188755,0.01774543264342566
